,component_name,created_at,device_id,id,occurred_at,updated_at,value,name,sensor_kind,Timestamp,Kitchen,Laundry,Toilet,Medication Area,Living Room,Master Bedroom,Spare Bedroom,Bathroom
92,motion,2017-03-05T09:24:54.774Z,3,189494,2017-03-05T09:24:54.763Z,2017-03-05T09:24:54.774Z,active,Living Room Motion,Motion,2017-03-05T09:24:54.763Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
93,motion,2017-03-05T09:25:16.521Z,3,189496,2017-03-05T09:25:16.510Z,2017-03-05T09:25:16.521Z,inactive,Living Room Motion,Motion,2017-03-05T09:25:16.510Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
94,motion,2017-03-05T09:25:34.950Z,6,189498,2017-03-05T09:25:34.943Z,2017-03-05T09:25:34.950Z,inactive,Kitchen Motion,Motion,2017-03-05T09:25:34.943Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
95,motion,2017-03-05T09:25:39.564Z,6,189500,2017-03-05T09:25:39.558Z,2017-03-05T09:25:39.564Z,active,Kitchen Motion,Motion,2017-03-05T09:25:39.558Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
96,motion,2017-03-05T09:26:26.205Z,6,189502,2017-03-05T09:26:26.196Z,2017-03-05T09:26:26.205Z,inactive,Kitchen Motion,Motion,2017-03-05T09:26:26.196Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
97,motion,2017-03-05T09:26:28.721Z,6,189504,2017-03-05T09:26:28.714Z,2017-03-05T09:26:28.721Z,active,Kitchen Motion,Motion,2017-03-05T09:26:28.714Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
98,motion,2017-03-05T09:26:38.952Z,6,189506,2017-03-05T09:26:38.939Z,2017-03-05T09:26:38.952Z,inactive,Kitchen Motion,Motion,2017-03-05T09:26:38.939Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
99,motion,2017-03-05T09:29:46.592Z,6,189508,2017-03-05T09:29:46.581Z,2017-03-05T09:29:46.592Z,active,Kitchen Motion,Motion,2017-03-05T09:29:46.581Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
100,motion,2017-03-05T09:29:50.198Z,3,189510,2017-03-05T09:29:50.192Z,2017-03-05T09:29:50.198Z,active,Living Room Motion,Motion,2017-03-05T09:29:50.192Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
101,motion,2017-03-05T09:30:00.512Z,3,189512,2017-03-05T09:30:00.502Z,2017-03-05T09:30:00.512Z,inactive,Living Room Motion,Motion,2017-03-05T09:30:00.502Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
102,motion,2017-03-05T09:30:35.980Z,3,189514,2017-03-05T09:30:35.972Z,2017-03-05T09:30:35.980Z,active,Living Room Motion,Motion,2017-03-05T09:30:35.972Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
103,motion,2017-03-05T09:30:46.762Z,3,189516,2017-03-05T09:30:46.755Z,2017-03-05T09:30:46.762Z,inactive,Living Room Motion,Motion,2017-03-05T09:30:46.755Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
104,motion,2017-03-05T09:30:56.942Z,6,189518,2017-03-05T09:30:56.932Z,2017-03-05T09:30:56.942Z,inactive,Kitchen Motion,Motion,2017-03-05T09:30:56.932Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
105,motion,2017-03-05T09:31:18.916Z,6,189520,2017-03-05T09:31:18.905Z,2017-03-05T09:31:18.916Z,active,Kitchen Motion,Motion,2017-03-05T09:31:18.905Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
106,motion,2017-03-05T09:31:30.199Z,6,189522,2017-03-05T09:31:30.188Z,2017-03-05T09:31:30.199Z,inactive,Kitchen Motion,Motion,2017-03-05T09:31:30.188Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
107,motion,2017-03-05T09:32:02.145Z,6,189524,2017-03-05T09:32:02.134Z,2017-03-05T09:32:02.145Z,active,Kitchen Motion,Motion,2017-03-05T09:32:02.134Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
108,motion,2017-03-05T09:32:13.197Z,6,189526,2017-03-05T09:32:13.187Z,2017-03-05T09:32:13.197Z,inactive,Kitchen Motion,Motion,2017-03-05T09:32:13.187Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
109,motion,2017-03-05T09:33:01.890Z,6,189528,2017-03-05T09:33:01.880Z,2017-03-05T09:33:01.890Z,active,Kitchen Motion,Motion,2017-03-05T09:33:01.880Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
110,motion,2017-03-05T09:33:35.936Z,6,189530,2017-03-05T09:33:35.926Z,2017-03-05T09:33:35.936Z,inactive,Kitchen Motion,Motion,2017-03-05T09:33:35.926Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
111,motion,2017-03-05T09:33:57.200Z,6,189532,2017-03-05T09:33:57.188Z,2017-03-05T09:33:57.200Z,active,Kitchen Motion,Motion,2017-03-05T09:33:57.188Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
112,motion,2017-03-05T09:33:59.166Z,3,189534,2017-03-05T09:33:59.160Z,2017-03-05T09:33:59.166Z,active,Living Room Motion,Motion,2017-03-05T09:33:59.160Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
113,motion,2017-03-05T09:34:09.764Z,3,189536,2017-03-05T09:34:09.754Z,2017-03-05T09:34:09.764Z,inactive,Living Room Motion,Motion,2017-03-05T09:34:09.754Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
114,motion,2017-03-05T09:34:51.815Z,3,189538,2017-03-05T09:34:51.797Z,2017-03-05T09:34:51.815Z,active,Living Room Motion,Motion,2017-03-05T09:34:51.797Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
115,motion,2017-03-05T09:35:07.303Z,3,189540,2017-03-05T09:35:07.291Z,2017-03-05T09:35:07.303Z,inactive,Living Room Motion,Motion,2017-03-05T09:35:07.291Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
116,motion,2017-03-05T09:35:15.938Z,6,189542,2017-03-05T09:35:15.928Z,2017-03-05T09:35:15.938Z,inactive,Kitchen Motion,Motion,2017-03-05T09:35:15.928Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
117,motion,2017-03-05T09:37:02.846Z,6,189544,2017-03-05T09:37:02.833Z,2017-03-05T09:37:02.846Z,active,Kitchen Motion,Motion,2017-03-05T09:37:02.833Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
118,motion,2017-03-05T09:37:13.935Z,6,189546,2017-03-05T09:37:13.925Z,2017-03-05T09:37:13.935Z,inactive,Kitchen Motion,Motion,2017-03-05T09:37:13.925Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
119,motion,2017-03-05T09:37:21.277Z,6,189548,2017-03-05T09:37:21.267Z,2017-03-05T09:37:21.277Z,active,Kitchen Motion,Motion,2017-03-05T09:37:21.267Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
120,motion,2017-03-05T09:37:44.189Z,6,189550,2017-03-05T09:37:44.178Z,2017-03-05T09:37:44.189Z,inactive,Kitchen Motion,Motion,2017-03-05T09:37:44.178Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
121,motion,2017-03-05T09:39:14.362Z,6,189552,2017-03-05T09:39:14.351Z,2017-03-05T09:39:14.362Z,active,Kitchen Motion,Motion,2017-03-05T09:39:14.351Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
122,motion,2017-03-05T09:39:34.931Z,6,189554,2017-03-05T09:39:34.921Z,2017-03-05T09:39:34.931Z,inactive,Kitchen Motion,Motion,2017-03-05T09:39:34.921Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
123,motion,2017-03-05T09:39:53.238Z,6,189556,2017-03-05T09:39:53.226Z,2017-03-05T09:39:53.238Z,active,Kitchen Motion,Motion,2017-03-05T09:39:53.226Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
124,motion,2017-03-05T09:39:56.961Z,3,189558,2017-03-05T09:39:56.948Z,2017-03-05T09:39:56.961Z,active,Living Room Motion,Motion,2017-03-05T09:39:56.948Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
125,motion,2017-03-05T09:40:09.385Z,3,189560,2017-03-05T09:40:09.373Z,2017-03-05T09:40:09.385Z,inactive,Living Room Motion,Motion,2017-03-05T09:40:09.373Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
126,motion,2017-03-05T09:40:28.179Z,6,189562,2017-03-05T09:40:28.172Z,2017-03-05T09:40:28.179Z,inactive,Kitchen Motion,Motion,2017-03-05T09:40:28.172Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
127,motion,2017-03-05T09:40:33.756Z,6,189564,2017-03-05T09:40:33.749Z,2017-03-05T09:40:33.756Z,active,Kitchen Motion,Motion,2017-03-05T09:40:33.749Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
128,motion,2017-03-05T09:40:46.136Z,3,189566,2017-03-05T09:40:46.123Z,2017-03-05T09:40:46.136Z,active,Living Room Motion,Motion,2017-03-05T09:40:46.123Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
129,motion,2017-03-05T09:41:08.758Z,3,189568,2017-03-05T09:41:08.746Z,2017-03-05T09:41:08.758Z,inactive,Living Room Motion,Motion,2017-03-05T09:41:08.746Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
130,motion,2017-03-05T09:41:19.929Z,6,189570,2017-03-05T09:41:19.918Z,2017-03-05T09:41:19.929Z,inactive,Kitchen Motion,Motion,2017-03-05T09:41:19.918Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
131,motion,2017-03-05T09:41:31.289Z,6,189572,2017-03-05T09:41:31.282Z,2017-03-05T09:41:31.289Z,active,Kitchen Motion,Motion,2017-03-05T09:41:31.282Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
132,motion,2017-03-05T09:42:09.185Z,6,189574,2017-03-05T09:42:09.174Z,2017-03-05T09:42:09.185Z,inactive,Kitchen Motion,Motion,2017-03-05T09:42:09.174Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
133,motion,2017-03-05T09:43:02.177Z,6,189576,2017-03-05T09:43:02.165Z,2017-03-05T09:43:02.177Z,active,Kitchen Motion,Motion,2017-03-05T09:43:02.165Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
134,motion,2017-03-05T09:43:13.184Z,6,189578,2017-03-05T09:43:13.172Z,2017-03-05T09:43:13.184Z,inactive,Kitchen Motion,Motion,2017-03-05T09:43:13.172Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
135,motion,2017-03-05T09:43:23.282Z,6,189580,2017-03-05T09:43:23.271Z,2017-03-05T09:43:23.282Z,active,Kitchen Motion,Motion,2017-03-05T09:43:23.271Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
136,motion,2017-03-05T09:43:33.925Z,6,189582,2017-03-05T09:43:33.914Z,2017-03-05T09:43:33.925Z,inactive,Kitchen Motion,Motion,2017-03-05T09:43:33.914Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
137,motion,2017-03-05T09:43:39.453Z,6,189584,2017-03-05T09:43:39.441Z,2017-03-05T09:43:39.453Z,active,Kitchen Motion,Motion,2017-03-05T09:43:39.441Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
138,motion,2017-03-05T09:43:50.180Z,6,189586,2017-03-05T09:43:50.169Z,2017-03-05T09:43:50.180Z,inactive,Kitchen Motion,Motion,2017-03-05T09:43:50.169Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
139,motion,2017-03-05T09:43:54.063Z,6,189588,2017-03-05T09:43:54.051Z,2017-03-05T09:43:54.063Z,active,Kitchen Motion,Motion,2017-03-05T09:43:54.051Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
140,motion,2017-03-05T09:44:05.181Z,6,189590,2017-03-05T09:44:05.170Z,2017-03-05T09:44:05.181Z,inactive,Kitchen Motion,Motion,2017-03-05T09:44:05.170Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
141,motion,2017-03-05T09:44:08.701Z,6,189592,2017-03-05T09:44:08.692Z,2017-03-05T09:44:08.701Z,active,Kitchen Motion,Motion,2017-03-05T09:44:08.692Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
142,motion,2017-03-05T09:44:29.173Z,6,189594,2017-03-05T09:44:29.166Z,2017-03-05T09:44:29.173Z,inactive,Kitchen Motion,Motion,2017-03-05T09:44:29.166Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
143,motion,2017-03-05T09:45:13.744Z,6,189596,2017-03-05T09:45:13.728Z,2017-03-05T09:45:13.744Z,active,Kitchen Motion,Motion,2017-03-05T09:45:13.728Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
144,motion,2017-03-05T09:45:19.916Z,6,189598,2017-03-05T09:45:19.910Z,2017-03-05T09:45:19.916Z,inactive,Kitchen Motion,Motion,2017-03-05T09:45:19.910Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
145,motion,2017-03-05T09:46:26.435Z,6,189600,2017-03-05T09:46:26.425Z,2017-03-05T09:46:26.435Z,active,Kitchen Motion,Motion,2017-03-05T09:46:26.425Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
146,motion,2017-03-05T09:46:47.184Z,6,189602,2017-03-05T09:46:47.165Z,2017-03-05T09:46:47.184Z,inactive,Kitchen Motion,Motion,2017-03-05T09:46:47.165Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
147,motion,2017-03-05T09:47:14.330Z,6,189604,2017-03-05T09:47:14.317Z,2017-03-05T09:47:14.330Z,active,Kitchen Motion,Motion,2017-03-05T09:47:14.317Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
148,motion,2017-03-05T09:48:01.676Z,3,189606,2017-03-05T09:48:01.664Z,2017-03-05T09:48:01.676Z,active,Living Room Motion,Motion,2017-03-05T09:48:01.664Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
149,motion,2017-03-05T09:48:12.747Z,3,189608,2017-03-05T09:48:12.735Z,2017-03-05T09:48:12.747Z,inactive,Living Room Motion,Motion,2017-03-05T09:48:12.735Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
150,motion,2017-03-05T09:48:20.918Z,6,189610,2017-03-05T09:48:20.907Z,2017-03-05T09:48:20.918Z,inactive,Kitchen Motion,Motion,2017-03-05T09:48:20.907Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
151,motion,2017-03-05T09:48:35.972Z,6,189612,2017-03-05T09:48:35.963Z,2017-03-05T09:48:35.972Z,active,Kitchen Motion,Motion,2017-03-05T09:48:35.963Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
152,motion,2017-03-05T09:48:56.917Z,6,189614,2017-03-05T09:48:56.905Z,2017-03-05T09:48:56.917Z,inactive,Kitchen Motion,Motion,2017-03-05T09:48:56.905Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
153,motion,2017-03-05T09:49:38.351Z,6,189616,2017-03-05T09:49:38.328Z,2017-03-05T09:49:38.351Z,active,Kitchen Motion,Motion,2017-03-05T09:49:38.328Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
154,motion,2017-03-05T09:49:49.171Z,6,189618,2017-03-05T09:49:49.161Z,2017-03-05T09:49:49.171Z,inactive,Kitchen Motion,Motion,2017-03-05T09:49:49.161Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
155,motion,2017-03-05T09:50:00.585Z,6,189620,2017-03-05T09:50:00.573Z,2017-03-05T09:50:00.585Z,active,Kitchen Motion,Motion,2017-03-05T09:50:00.573Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
156,motion,2017-03-05T09:50:20.910Z,6,189622,2017-03-05T09:50:20.902Z,2017-03-05T09:50:20.910Z,inactive,Kitchen Motion,Motion,2017-03-05T09:50:20.902Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
157,motion,2017-03-05T09:51:28.672Z,6,189624,2017-03-05T09:51:28.663Z,2017-03-05T09:51:28.672Z,active,Kitchen Motion,Motion,2017-03-05T09:51:28.663Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
158,motion,2017-03-05T09:51:51.164Z,6,189626,2017-03-05T09:51:51.156Z,2017-03-05T09:51:51.164Z,inactive,Kitchen Motion,Motion,2017-03-05T09:51:51.156Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
159,motion,2017-03-05T09:52:23.832Z,6,189628,2017-03-05T09:52:23.820Z,2017-03-05T09:52:23.832Z,active,Kitchen Motion,Motion,2017-03-05T09:52:23.820Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
160,motion,2017-03-05T09:52:34.914Z,6,189630,2017-03-05T09:52:34.902Z,2017-03-05T09:52:34.914Z,inactive,Kitchen Motion,Motion,2017-03-05T09:52:34.902Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
161,motion,2017-03-05T09:53:05.871Z,6,189632,2017-03-05T09:53:05.857Z,2017-03-05T09:53:05.871Z,active,Kitchen Motion,Motion,2017-03-05T09:53:05.857Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
162,motion,2017-03-05T09:54:28.161Z,6,189634,2017-03-05T09:54:28.152Z,2017-03-05T09:54:28.161Z,inactive,Kitchen Motion,Motion,2017-03-05T09:54:28.152Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
163,motion,2017-03-05T09:54:41.088Z,6,189636,2017-03-05T09:54:41.075Z,2017-03-05T09:54:41.088Z,active,Kitchen Motion,Motion,2017-03-05T09:54:41.075Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
164,motion,2017-03-05T09:54:52.164Z,6,189638,2017-03-05T09:54:52.153Z,2017-03-05T09:54:52.164Z,inactive,Kitchen Motion,Motion,2017-03-05T09:54:52.153Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
165,motion,2017-03-05T09:55:52.925Z,6,189640,2017-03-05T09:55:52.912Z,2017-03-05T09:55:52.925Z,active,Kitchen Motion,Motion,2017-03-05T09:55:52.912Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
166,motion,2017-03-05T09:56:04.164Z,6,189642,2017-03-05T09:56:04.153Z,2017-03-05T09:56:04.164Z,inactive,Kitchen Motion,Motion,2017-03-05T09:56:04.153Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
167,motion,2017-03-05T09:56:53.484Z,6,189644,2017-03-05T09:56:53.472Z,2017-03-05T09:56:53.484Z,active,Kitchen Motion,Motion,2017-03-05T09:56:53.472Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
168,motion,2017-03-05T09:57:13.907Z,6,189646,2017-03-05T09:57:13.896Z,2017-03-05T09:57:13.907Z,inactive,Kitchen Motion,Motion,2017-03-05T09:57:13.896Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
169,motion,2017-03-05T09:58:20.712Z,6,189648,2017-03-05T09:58:20.699Z,2017-03-05T09:58:20.712Z,active,Kitchen Motion,Motion,2017-03-05T09:58:20.699Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
170,motion,2017-03-05T09:58:40.904Z,6,189650,2017-03-05T09:58:40.892Z,2017-03-05T09:58:40.904Z,inactive,Kitchen Motion,Motion,2017-03-05T09:58:40.892Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
171,motion,2017-03-05T09:58:52.120Z,6,189652,2017-03-05T09:58:52.110Z,2017-03-05T09:58:52.120Z,active,Kitchen Motion,Motion,2017-03-05T09:58:52.110Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
172,motion,2017-03-05T09:59:02.904Z,6,189654,2017-03-05T09:59:02.891Z,2017-03-05T09:59:02.904Z,inactive,Kitchen Motion,Motion,2017-03-05T09:59:02.891Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
173,motion,2017-03-05T10:00:11.450Z,6,189656,2017-03-05T10:00:11.442Z,2017-03-05T10:00:11.450Z,active,Kitchen Motion,Motion,2017-03-05T10:00:11.442Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
174,motion,2017-03-05T10:00:46.159Z,6,189658,2017-03-05T10:00:46.146Z,2017-03-05T10:00:46.159Z,inactive,Kitchen Motion,Motion,2017-03-05T10:00:46.146Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
175,motion,2017-03-05T10:01:00.350Z,6,189660,2017-03-05T10:01:00.338Z,2017-03-05T10:01:00.350Z,active,Kitchen Motion,Motion,2017-03-05T10:01:00.338Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
176,motion,2017-03-05T10:01:34.906Z,6,189662,2017-03-05T10:01:34.889Z,2017-03-05T10:01:34.906Z,inactive,Kitchen Motion,Motion,2017-03-05T10:01:34.889Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
177,motion,2017-03-05T10:02:02.618Z,6,189664,2017-03-05T10:02:02.600Z,2017-03-05T10:02:02.618Z,active,Kitchen Motion,Motion,2017-03-05T10:02:02.600Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
178,motion,2017-03-05T10:02:25.155Z,6,189666,2017-03-05T10:02:25.143Z,2017-03-05T10:02:25.155Z,inactive,Kitchen Motion,Motion,2017-03-05T10:02:25.143Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
179,motion,2017-03-05T10:02:55.727Z,6,189668,2017-03-05T10:02:55.715Z,2017-03-05T10:02:55.727Z,active,Kitchen Motion,Motion,2017-03-05T10:02:55.715Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
180,motion,2017-03-05T10:03:17.896Z,6,189670,2017-03-05T10:03:17.884Z,2017-03-05T10:03:17.896Z,inactive,Kitchen Motion,Motion,2017-03-05T10:03:17.884Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
181,motion,2017-03-05T10:04:34.691Z,6,189672,2017-03-05T10:04:34.676Z,2017-03-05T10:04:34.691Z,active,Kitchen Motion,Motion,2017-03-05T10:04:34.676Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
182,motion,2017-03-05T10:04:55.898Z,6,189674,2017-03-05T10:04:55.884Z,2017-03-05T10:04:55.898Z,inactive,Kitchen Motion,Motion,2017-03-05T10:04:55.884Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
